1.132999999999999893e-03 1.999999999999999909e-06 8.730110836199787838e-02
1.137599999999999896e-02 1.499999999999999869e-05 3.886449648424675773e-01
5.419999999999999471e-04 2.990000000000000036e-04 6.019958844385082664e-01
5.119999999999999551e-03 0.000000000000000000e+00 5.781116224315069330e-01
2.073999999999999889e-03 0.000000000000000000e+00 2.136145273290093460e-01
4.491999999999999466e-03 1.800000000000000046e-05 3.702578744342860939e-01
4.150000000000000043e-03 0.000000000000000000e+00 3.884579413544589355e-01
2.625800000000000009e-02 1.069999999999999988e-04 5.310070168784373212e-01
9.934999999999999387e-03 0.000000000000000000e+00 4.579653593104034970e-01
1.982529999999999848e-01 2.088000000000000012e-03 5.989080854585854263e-01
8.643999999999998907e-03 1.800000000000000046e-05 2.221823342178981808e-01
1.147699999999999936e-02 1.699999999999999987e-05 3.643155491886575503e-01
7.115999999999999930e-03 4.999999999999999562e-06 7.434438880691811580e-01
8.021299999999999264e-02 2.699999999999999899e-05 6.049972229430431447e-01
1.497299999999999846e-02 1.200000000000000030e-05 4.476851280504249297e-01
4.145999999999999512e-03 0.000000000000000000e+00 5.190401927808505622e-01
3.810000000000000019e-03 0.000000000000000000e+00 4.129663586572226430e-01
3.115499999999999867e-02 2.007999999999999802e-03 6.365266236495891183e-01
9.999999999999999124e-06 1.123999999999999999e-03 1.966007102993404532e-01
2.373199999999999962e-02 4.269999999999999707e-04 4.229305810950701461e-01
5.411000000000000011e-03 1.399999999999999979e-05 6.746838372998337219e-01
8.796500000000000152e-02 1.099999999999999971e-05 5.744055663998026695e-01
1.722199999999999773e-02 3.229999999999999907e-04 6.218126643685969457e-01
2.726999999999999823e-03 2.699999999999999899e-05 1.704453132512941116e-01
1.887999999999999921e-03 0.000000000000000000e+00 8.079144416066867951e-01
5.249999999999999676e-04 5.699999999999999636e-05 1.924163253777715354e-01
9.229999999999999923e-04 0.000000000000000000e+00 6.384283926248038865e-01
1.994599999999999845e-02 1.359999999999999989e-04 2.620477503423179755e-01
8.970999999999999808e-02 9.200000000000000007e-05 5.159753283708177207e-01
1.343100000000000023e-02 3.000000000000000076e-06 6.674946618781624208e-01
1.132999999999999893e-03 3.999999999999999819e-06 9.347276940438468962e-02
1.137599999999999896e-02 2.799999999999999958e-05 3.632967844335641128e-01
4.859999999999999954e-04 3.280000000000000038e-04 3.972995411351575856e-01
5.157999999999999391e-03 3.999999999999999819e-06 5.094968676966735721e-01
2.076999999999999853e-03 0.000000000000000000e+00 2.081945552836788615e-01
4.497999999999999395e-03 2.999999999999999737e-05 3.273895961405038357e-01
4.158999999999999503e-03 0.000000000000000000e+00 3.733993836330080640e-01
2.654499999999999915e-02 1.250000000000000026e-04 5.793111477503668505e-01
1.010199999999999987e-02 0.000000000000000000e+00 4.433318959399512593e-01
1.983759999999999968e-01 2.000999999999999741e-03 5.622962359787416764e-01
9.193999999999999048e-03 2.199999999999999943e-05 1.949780607876712424e-01
1.162199999999999865e-02 3.699999999999999811e-05 3.712420020827777445e-01
7.125999999999999522e-03 6.000000000000000152e-06 7.265152621025054991e-01
7.757000000000000006e-02 2.799999999999999958e-05 5.829099770848022999e-01
1.510499999999999864e-02 1.499999999999999869e-05 4.429253944094128093e-01
4.327000000000000117e-03 0.000000000000000000e+00 4.170478876925496348e-01
3.792999999999999931e-03 9.999999999999999547e-07 4.280671475990688868e-01
3.122799999999999881e-02 2.725999999999999691e-03 6.003320904484525933e-01
1.099999999999999971e-05 1.439999999999999874e-03 2.239834596829772817e-01
2.370199999999999738e-02 8.570000000000000144e-04 4.347419065930316906e-01
5.520999999999999866e-03 1.899999999999999766e-05 7.371874124260258121e-01
8.676999999999999991e-02 1.999999999999999825e-05 5.705960590329567372e-01
1.721899999999999820e-02 3.319999999999999926e-04 6.382573525451854524e-01
2.856000000000000032e-03 3.799999999999999532e-05 1.543502065365912335e-01
1.890999999999999886e-03 0.000000000000000000e+00 8.012599938666454813e-01
5.249999999999999676e-04 6.200000000000000270e-05 2.619542134372593867e-01
9.559999999999999271e-04 0.000000000000000000e+00 6.651095699356146529e-01
2.005799999999999944e-02 1.819999999999999786e-04 2.651176746620463320e-01
9.063000000000000222e-02 1.389999999999999905e-04 5.294173161023786323e-01
1.514699999999999901e-02 3.000000000000000076e-06 6.901080519010805991e-01
1.132999999999999893e-03 9.999999999999999124e-06 1.028695613961496946e-01
1.104299999999999900e-02 2.900000000000000017e-05 3.437132954575449206e-01
4.859999999999999954e-04 3.689999999999999704e-04 5.797217549200246456e-01
5.158999999999999524e-03 3.600000000000000091e-05 5.512852628757015649e-01
2.174999999999999850e-03 1.999999999999999909e-06 2.255837806205599483e-01
4.503000000000000058e-03 4.899999999999999842e-05 3.245600308158990699e-01
4.616999999999999577e-03 0.000000000000000000e+00 3.529491466419021894e-01
2.634299999999999836e-02 1.759999999999999954e-04 6.238053495202287024e-01
1.030700000000000019e-02 9.000000000000000228e-06 4.595645191846331468e-01
1.950919999999999876e-01 2.157999999999999762e-03 5.761764212256426099e-01
9.193999999999999048e-03 3.299999999999999575e-05 2.052617071301070795e-01
1.160600000000000000e-02 4.199999999999999768e-05 3.936043266094635951e-01
7.122999999999999991e-03 9.999999999999999124e-06 7.707119843649076207e-01
7.773599999999999954e-02 8.399999999999999535e-05 6.042849732845613220e-01
1.635499999999999801e-02 1.699999999999999987e-05 4.531277367417587132e-01
4.312999999999999994e-03 0.000000000000000000e+00 3.578964307758110697e-01
3.912999999999999812e-03 9.999999999999999547e-07 4.296134004381881866e-01
3.152999999999999553e-02 4.207999999999999935e-03 6.049704457427484972e-01
1.099999999999999971e-05 1.753999999999999917e-03 1.979122201094338229e-01
2.400000000000000050e-02 1.621999999999999961e-03 3.756760118747837773e-01
5.520999999999999866e-03 3.999999999999999650e-05 7.114124048843092352e-01
8.829900000000000249e-02 2.400000000000000061e-05 5.830224543713746765e-01
1.722100000000000020e-02 3.579999999999999741e-04 6.274999668814049691e-01
2.958999999999999825e-03 1.089999999999999932e-04 1.849255535115762739e-01
1.887999999999999921e-03 0.000000000000000000e+00 8.146258996981659006e-01
5.279999999999999321e-04 6.999999999999999387e-05 2.416731570990058586e-01
1.015999999999999976e-03 0.000000000000000000e+00 6.726845360083414382e-01
2.044400000000000037e-02 2.500000000000000052e-04 2.844007020321775436e-01
9.110799999999999454e-02 2.439999999999999949e-04 4.976497654114088176e-01
1.686400000000000052e-02 6.999999999999999895e-06 7.025917051469531271e-01
1.132999999999999893e-03 1.399999999999999979e-05 7.534047525209701390e-02
1.102099999999999955e-02 2.999999999999999737e-05 4.332238781671858829e-01
4.859999999999999954e-04 4.189999999999999931e-04 5.469360982870405952e-01
5.389999999999999826e-03 3.600000000000000091e-05 4.781855332097949551e-01
2.178999999999999947e-03 3.000000000000000076e-06 2.220324866382900331e-01
4.524999999999999509e-03 5.800000000000000034e-05 1.901508154515845483e-01
4.618999999999999842e-03 0.000000000000000000e+00 3.994321647434014855e-01
2.652699999999999850e-02 1.989999999999999853e-04 6.040498247563556022e-01
1.053699999999999949e-02 9.000000000000000228e-06 3.688559015645309636e-01
1.952990000000000004e-01 2.856000000000000032e-03 5.943930936404311360e-01
9.200999999999999110e-03 5.800000000000000034e-05 2.068578468142313331e-01
1.161300000000000006e-02 5.499999999999999518e-05 4.089356519724556271e-01
7.125999999999999522e-03 1.399999999999999979e-05 7.587007405702007601e-01
7.802199999999999414e-02 9.899999999999999404e-05 6.195867913368671154e-01
1.643899999999999875e-02 1.899999999999999766e-05 4.356113888347869501e-01
4.429999999999999910e-03 0.000000000000000000e+00 4.739375573353123428e-01
3.856999999999999752e-03 9.999999999999999547e-07 4.441935277700846396e-01
3.188099999999999962e-02 6.209000000000000109e-03 5.864025481585910526e-01
9.999999999999999124e-06 2.390999999999999896e-03 2.030641722722077436e-01
2.546299999999999952e-02 2.217999999999999920e-03 3.959081109819487798e-01
5.521999999999999999e-03 3.999999999999999650e-05 7.410239738341880544e-01
8.830899999999999861e-02 4.499999999999999606e-05 6.014475496712425873e-01
1.675899999999999959e-02 4.139999999999999800e-04 5.779354710737121259e-01
3.072000000000000078e-03 2.259999999999999910e-04 1.570413506456105890e-01
1.898999999999999863e-03 0.000000000000000000e+00 7.901899822304938592e-01
5.279999999999999321e-04 1.189999999999999923e-04 2.434841523575618227e-01
1.064000000000000059e-03 0.000000000000000000e+00 6.750609400212860267e-01
2.034599999999999950e-02 3.819999999999999611e-04 2.797266265911682592e-01
9.157200000000000062e-02 4.139999999999999800e-04 5.028956659773619053e-01
1.686499999999999805e-02 1.099999999999999971e-05 7.378490542349732673e-01
1.132999999999999893e-03 1.399999999999999979e-05 8.748253335084976712e-02
1.101800000000000002e-02 3.100000000000000135e-05 4.194061240691631109e-01
4.859999999999999954e-04 4.599999999999999597e-04 5.632946219120159581e-01
5.192999999999999700e-03 3.600000000000000091e-05 5.307160365750893671e-01
2.183000000000000045e-03 3.999999999999999819e-06 2.130167260670671470e-01
4.534999999999999969e-03 8.399999999999999535e-05 2.902444835259563871e-01
5.059999999999999394e-03 0.000000000000000000e+00 4.341960402115256357e-01
2.598599999999999868e-02 2.120000000000000031e-04 5.799268025967335705e-01
1.117499999999999917e-02 1.899999999999999766e-05 3.082722071429329080e-01
1.954599999999999949e-01 2.971999999999999816e-03 5.951223804674309337e-01
9.200999999999999110e-03 1.049999999999999908e-04 2.102905083085788718e-01
1.163999999999999931e-02 7.399999999999999623e-05 3.942809719938598079e-01
7.158999999999999565e-03 2.599999999999999840e-05 7.257318805349807223e-01
7.767399999999999305e-02 1.399999999999999877e-04 5.909434780256349606e-01
1.648200000000000012e-02 2.300000000000000002e-05 4.671823537630080403e-01
4.426999999999999512e-03 1.999999999999999909e-06 5.388416528257612415e-01
3.904999999999999617e-03 9.999999999999999547e-07 4.745070807819371517e-01
3.178899999999999781e-02 8.949000000000000357e-03 5.594526421316662335e-01
1.099999999999999971e-05 2.497999999999999787e-03 1.971896606008324837e-01
2.555099999999999733e-02 3.412999999999999801e-03 4.389207134159300860e-01
5.565999999999999767e-03 4.199999999999999768e-05 7.112718946840456136e-01
8.833699999999999886e-02 7.299999999999999903e-05 6.184035670255695338e-01
1.690299999999999789e-02 4.960000000000000216e-04 5.926047815165991217e-01
3.075999999999999741e-03 2.709999999999999735e-04 1.179069922905130186e-01
1.913999999999999903e-03 9.999999999999999547e-07 7.885355937861393549e-01
5.299999999999999807e-04 1.259999999999999998e-04 2.161293017039759567e-01
1.108999999999999960e-03 0.000000000000000000e+00 6.703146938086474993e-01
2.043400000000000077e-02 6.839999999999999292e-04 2.942316732117551403e-01
9.226299999999999779e-02 6.279999999999999775e-04 4.918515730790480323e-01
1.762999999999999984e-02 1.599999999999999928e-05 7.281521366167814646e-01
1.134000000000000025e-03 1.399999999999999979e-05 8.710801393728223596e-02
1.101800000000000002e-02 3.199999999999999855e-05 3.767019979751647374e-01
4.859999999999999954e-04 5.059999999999999394e-04 5.392454706142290055e-01
5.259999999999999919e-03 3.600000000000000091e-05 4.656309922884852015e-01
2.233999999999999875e-03 1.899999999999999766e-05 2.127047244972203877e-01
4.559999999999999817e-03 1.259999999999999998e-04 3.525268116238596816e-01
5.141999999999999869e-03 0.000000000000000000e+00 4.597734833025189927e-01
2.600399999999999934e-02 2.979999999999999793e-04 6.428274808693819065e-01
1.167299999999999935e-02 1.899999999999999766e-05 2.289451320576689208e-01
1.967389999999999972e-01 4.322999999999999586e-03 5.585069309364535384e-01
9.259999999999999135e-03 1.399999999999999877e-04 1.993830758768094791e-01
1.150400000000000034e-02 1.179999999999999951e-04 3.970288596104537548e-01
7.182000000000000016e-03 3.199999999999999855e-05 7.361383813563935341e-01
7.982100000000000306e-02 1.709999999999999823e-04 5.977310059773099926e-01
1.651400000000000090e-02 2.499999999999999781e-05 4.296955777143328659e-01
4.454999999999999759e-03 1.999999999999999909e-06 5.662684423353342433e-01
4.904999999999999638e-03 6.000000000000000152e-06 4.746357306168521584e-01
3.299200000000000049e-02 1.226099999999999933e-02 5.034783132519179416e-01
1.099999999999999971e-05 2.896999999999999836e-03 1.927056835811145896e-01
2.564499999999999766e-02 4.910999999999999567e-03 3.581043802501104878e-01
5.634999999999999384e-03 4.600000000000000004e-05 6.446426002239301623e-01
8.852799999999999558e-02 1.459999999999999981e-04 6.202365794651035769e-01
1.661800000000000083e-02 5.379999999999999583e-04 5.966667944226017317e-01
3.078000000000000007e-03 2.880000000000000073e-04 1.387091435439541665e-01
1.913999999999999903e-03 9.999999999999999547e-07 8.010539241985289438e-01
5.320000000000000293e-04 1.379999999999999933e-04 2.795951748108770896e-01
1.154999999999999994e-03 0.000000000000000000e+00 6.826582853980113219e-01
2.051399999999999751e-02 8.019999999999999785e-04 2.571813485443224523e-01
9.230999999999998928e-02 9.139999999999999904e-04 4.584467734610446210e-01
1.959199999999999831e-02 1.800000000000000046e-05 6.889598308569619967e-01
1.134000000000000025e-03 1.599999999999999928e-05 9.946396664681357580e-02
1.101399999999999949e-02 3.399999999999999973e-05 3.509385363660110224e-01
4.859999999999999954e-04 6.960000000000000041e-04 4.578765191726738015e-01
5.340999999999999394e-03 5.399999999999999798e-05 5.242677771147816745e-01
2.206999999999999761e-03 3.199999999999999855e-05 2.007276568755213819e-01
4.582999999999999401e-03 1.909999999999999806e-04 2.032986898210053517e-01
5.144999999999999400e-03 0.000000000000000000e+00 4.804504972243301419e-01
2.568399999999999850e-02 3.599999999999999685e-04 5.784424181346776717e-01
1.224100000000000014e-02 1.899999999999999766e-05 3.116829426355896548e-01
1.983840000000000048e-01 4.873999999999999860e-03 6.062581865610124909e-01
9.277999999999999789e-03 2.289999999999999826e-04 2.064448546204599444e-01
1.154499999999999971e-02 3.449999999999999833e-04 3.267009996505255698e-01
7.180999999999999883e-03 6.799999999999999946e-05 7.292770975810866085e-01
8.098899999999999155e-02 3.390000000000000001e-04 5.694371829457490763e-01
1.652899999999999855e-02 2.699999999999999899e-05 4.301231409435363751e-01
4.465999999999999484e-03 1.999999999999999909e-06 5.511797745919231328e-01
5.908999999999999322e-03 1.099999999999999971e-05 5.043271010736765092e-01
3.093199999999999769e-02 1.502799999999999969e-02 4.909818345116460647e-01
1.099999999999999971e-05 3.121999999999999775e-03 2.033880025126543478e-01
2.562399999999999747e-02 5.971999999999999878e-03 4.153211983945716557e-01
5.636999999999999650e-03 5.499999999999999518e-05 6.292978689950167182e-01
8.857199999999999795e-02 2.269999999999999882e-04 6.229090263419293505e-01
1.612599999999999797e-02 7.479999999999999670e-04 6.024304230712405062e-01
3.078999999999999706e-03 3.719999999999999891e-04 2.093232191317717650e-01
1.919999999999999832e-03 3.000000000000000076e-06 6.212348950579028584e-01
5.320000000000000293e-04 2.139999999999999975e-04 2.142323747964792746e-01
1.154999999999999994e-03 0.000000000000000000e+00 6.935302140781592906e-01
2.065999999999999781e-02 8.999999999999999754e-04 2.388259164188714090e-01
9.245399999999999452e-02 1.367999999999999858e-03 4.056987734181184413e-01
1.959299999999999931e-02 2.499999999999999781e-05 7.572488409907777163e-01
1.134000000000000025e-03 3.499999999999999693e-05 9.071875817835951816e-02
1.102299999999999981e-02 3.399999999999999973e-05 3.060004963900221364e-01
4.859999999999999954e-04 9.519999999999999383e-04 4.110541657934345672e-01
5.347000000000000190e-03 7.200000000000000182e-05 4.956979543480110606e-01
2.272999999999999847e-03 3.499999999999999693e-05 1.678695504221963952e-01
4.582999999999999401e-03 2.700000000000000035e-04 3.847829380122637644e-01
5.146999999999999666e-03 3.000000000000000076e-06 4.421908941791905523e-01
2.558399999999999910e-02 4.029999999999999837e-04 5.237075861429133505e-01
1.257899999999999990e-02 1.899999999999999766e-05 3.176194525332353136e-01
1.984249999999999903e-01 6.675999999999999643e-03 5.999060180150913579e-01
9.197000000000000314e-03 4.249999999999999763e-04 2.021148262780595173e-01
1.157799999999999975e-02 6.079999999999999251e-04 3.578194754516561549e-01
7.185999999999999679e-03 9.699999999999999963e-05 7.304337303923504887e-01
8.366200000000000025e-02 4.579999999999999653e-04 5.750971106725116799e-01
1.653699999999999962e-02 3.299999999999999575e-05 4.171799174940684085e-01
5.222000000000000079e-03 1.999999999999999909e-06 4.703222569524568297e-01
5.919999999999999915e-03 1.699999999999999987e-05 5.263985700694430170e-01
3.086500000000000007e-02 1.771700000000000011e-02 4.932206133056777353e-01
1.099999999999999971e-05 3.125999999999999873e-03 2.405375231258087831e-01
2.574399999999999952e-02 8.354000000000000314e-03 3.708924129777961820e-01
5.669999999999999693e-03 8.599999999999998976e-05 7.298122110420415254e-01
8.845699999999999397e-02 3.689999999999999704e-04 6.328068718207173760e-01
1.613900000000000057e-02 9.409999999999999962e-04 5.547089709452160955e-01
3.098999999999999758e-03 4.709999999999999560e-04 2.012905618868552071e-01
1.914999999999999819e-03 3.000000000000000076e-06 6.697544531261160339e-01
5.320000000000000293e-04 3.419999999999999646e-04 2.127676248393467195e-01
1.162999999999999971e-03 0.000000000000000000e+00 6.932747539232891887e-01
2.074399999999999855e-02 1.157999999999999958e-03 2.664838681565745993e-01
9.385899999999999799e-02 1.900999999999999912e-03 4.457121208653292976e-01
2.059499999999999872e-02 3.799999999999999532e-05 7.182436169216889210e-01
1.134000000000000025e-03 5.899999999999999754e-05 8.439642205100529593e-02
1.193799999999999896e-02 3.399999999999999973e-05 3.208971618708494344e-01
4.859999999999999954e-04 1.122999999999999866e-03 3.950381841865534538e-01
5.344999999999999925e-03 1.659999999999999963e-04 5.596527990097016625e-01
2.281999999999999740e-03 3.999999999999999650e-05 1.870631914701151588e-01
4.830999999999999357e-03 5.549999999999999378e-04 2.272931513631654965e-01
5.157999999999999391e-03 3.000000000000000076e-06 4.333962392690525189e-01
2.581599999999999867e-02 4.559999999999999709e-04 5.892995442132603623e-01
1.264499999999999999e-02 1.899999999999999766e-05 4.126499594723618825e-01
1.980329999999999868e-01 7.206999999999999865e-03 6.106360389751970263e-01
8.534999999999999185e-03 7.919999999999999523e-04 2.019104940583458796e-01
1.163199999999999998e-02 8.080000000000000160e-04 3.546245723766315860e-01
7.213999999999999926e-03 1.689999999999999879e-04 7.290134005245916260e-01
8.532299999999999607e-02 6.939999999999999555e-04 5.929962979071303764e-01
1.657499999999999946e-02 3.999999999999999650e-05 3.764203276733215642e-01
5.223999999999999477e-03 1.999999999999999909e-06 5.664075128397353387e-01
5.926999999999999977e-03 2.300000000000000002e-05 5.043935382372127796e-01
3.123599999999999988e-02 2.043099999999999777e-02 4.589873171830177734e-01
1.099999999999999971e-05 3.130999999999999669e-03 2.411357103203323193e-01
2.579700000000000049e-02 9.977999999999999023e-03 3.166065177782245166e-01
5.706000000000000134e-03 8.599999999999998976e-05 7.119527170211155109e-01
8.836499999999999910e-02 7.029999999999999574e-04 6.236333616529815549e-01
1.614099999999999910e-02 1.575999999999999927e-03 5.515688953390225358e-01
3.105999999999999820e-03 4.919999999999999244e-04 2.172376332868844184e-01
1.914999999999999819e-03 1.699999999999999987e-05 7.701343392230826090e-01
5.259999999999999919e-04 5.169999999999999899e-04 2.275443596579939387e-01
1.162999999999999971e-03 0.000000000000000000e+00 6.820849872593709451e-01
2.099299999999999777e-02 1.668999999999999911e-03 2.251420417338138580e-01
9.687199999999999978e-02 2.648999999999999879e-03 4.336215678579850019e-01
2.105899999999999786e-02 1.129999999999999955e-04 7.793958937754439376e-01
1.134000000000000025e-03 5.899999999999999754e-05 8.803254907814611618e-02
1.196299999999999968e-02 3.399999999999999973e-05 3.584229390681004102e-01
4.859999999999999954e-04 1.274999999999999875e-03 3.840180055437576456e-01
5.346000000000000058e-03 1.679999999999999907e-04 4.906978169309172966e-01
2.320999999999999713e-03 1.210000000000000002e-04 1.813301470835717577e-01
5.016999999999999758e-03 1.065999999999999890e-03 1.274605401534480709e-01
5.151999999999999462e-03 4.999999999999999562e-06 4.663165639999894418e-01
2.581599999999999867e-02 4.969999999999999375e-04 6.192097001551571944e-01
1.290599999999999907e-02 2.099999999999999884e-05 3.472520260415618565e-01
1.988749999999999962e-01 9.587000000000000036e-03 5.999560424906235090e-01
8.534999999999999185e-03 8.799999999999999229e-04 2.151186899366356875e-01
1.164899999999999963e-02 9.709999999999999664e-04 3.502087720440845708e-01
7.238999999999999775e-03 2.139999999999999975e-04 7.090093352129969162e-01
8.618299999999999572e-02 1.443999999999999971e-03 5.788532474691788776e-01
1.657600000000000046e-02 4.199999999999999768e-05 4.040290799820407397e-01
5.229999999999999406e-03 1.999999999999999909e-06 6.222464845768227448e-01
5.922999999999999446e-03 4.499999999999999606e-05 5.315832078543710759e-01
3.104999999999999774e-02 2.346699999999999828e-02 4.515285458693584775e-01
9.000000000000000228e-06 3.138999999999999863e-03 2.223271425504633192e-01
2.568299999999999750e-02 1.190199999999999939e-02 3.335787435845569693e-01
5.732999999999999381e-03 9.099999999999998932e-05 6.560398790707010486e-01
8.837699999999999723e-02 1.426999999999999883e-03 6.252111396732284998e-01
1.520999999999999956e-02 1.968999999999999830e-03 5.432325386123707522e-01
3.134000000000000067e-03 7.540000000000000044e-04 2.392914858034086711e-01
1.914999999999999819e-03 3.299999999999999575e-05 7.550772130179179698e-01
5.259999999999999919e-04 7.489999999999999913e-04 2.416509982988629124e-01
1.162999999999999971e-03 0.000000000000000000e+00 7.104520273108831940e-01
2.107200000000000045e-02 1.946999999999999946e-03 2.273632998430321905e-01
9.682499999999999440e-02 3.512999999999999630e-03 4.417955438471846685e-01
2.320099999999999940e-02 2.139999999999999975e-04 7.190927643658155954e-01
1.134000000000000025e-03 5.899999999999999754e-05 9.224280142536178673e-02
1.216499999999999873e-02 1.169999999999999979e-04 3.765394507609978736e-01
5.469999999999999602e-04 1.611000000000000019e-03 3.231048535554229550e-01
5.344999999999999925e-03 1.689999999999999879e-04 4.958942202745026395e-01
2.330999999999999739e-03 1.719999999999999795e-04 1.482239577347366222e-01
5.053000000000000200e-03 1.683999999999999950e-03 2.399683340755034422e-01
5.152999999999999595e-03 4.999999999999999562e-06 4.616006345597830629e-01
2.572400000000000034e-02 5.209999999999999788e-04 5.530429366411170333e-01
1.306299999999999996e-02 5.899999999999999754e-05 3.831969594789746414e-01
1.996159999999999879e-01 1.242799999999999981e-02 6.077365781496715247e-01
8.566999999999999962e-03 1.322000000000000041e-03 1.977198039794227369e-01
1.180999999999999932e-02 1.007999999999999998e-03 3.619784820290530836e-01
7.241999999999999306e-03 2.959999999999999849e-04 7.270468893678423417e-01
8.680299999999999128e-02 1.865999999999999820e-03 5.860670779546383047e-01
1.668299999999999991e-02 4.899999999999999842e-05 4.280003209337207015e-01
5.355999999999999650e-03 1.999999999999999825e-05 4.809554386823223227e-01
5.930999999999999640e-03 1.179999999999999951e-04 5.144818080047950382e-01
3.104099999999999915e-02 2.635299999999999795e-02 3.985707700501047168e-01
9.000000000000000228e-06 3.127000000000000005e-03 2.620547362780728529e-01
2.573699999999999946e-02 1.556999999999999877e-02 3.038198330730592644e-01
5.772999999999999486e-03 1.149999999999999899e-04 7.111437859837206332e-01
8.838899999999999535e-02 2.248999999999999697e-03 6.110463411024094071e-01
1.524499999999999987e-02 2.494999999999999822e-03 4.594587985771133032e-01
3.150000000000000022e-03 8.549999999999999658e-04 1.476179889293634251e-01
1.874000000000000015e-03 6.099999999999999872e-05 8.342477552417022491e-01
5.259999999999999919e-04 9.799999999999999684e-04 2.245962876045286272e-01
1.758000000000000014e-03 0.000000000000000000e+00 5.388933044503664282e-01
2.111700000000000035e-02 2.788999999999999813e-03 2.005285541888377765e-01
9.677999999999999103e-02 3.445999999999999844e-03 3.842674004239005070e-01
2.320799999999999946e-02 2.770000000000000110e-04 6.899818498740574180e-01
1.134000000000000025e-03 5.899999999999999754e-05 9.281692674543665089e-02
1.294199999999999864e-02 1.199999999999999895e-04 3.249343314532937010e-01
5.469999999999999602e-04 1.801999999999999999e-03 3.651607309823863834e-01
5.347000000000000190e-03 3.199999999999999720e-04 4.899993795691308662e-01
2.327999999999999774e-03 3.060000000000000111e-04 1.487832107702922735e-01
5.060999999999999527e-03 2.224999999999999981e-03 2.244875704578870035e-01
4.714999999999999573e-03 4.999999999999999562e-06 4.465114929185048376e-01
2.571099999999999774e-02 7.159999999999999481e-04 5.674587685591375719e-01
